Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Estados Unidos,Included / International,Price / International,Compare At Price / International,Status
cortador-de-unha-com-coletor,,,,,,,,,Rosa,,,,,200007763:201336100;14:200004889#01,0.0,shopify,continue,dsers-fulfillment-service,88.76,5.89,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H829bf4589e63458a903213bb02a8f909J.jpg?v=1692738012,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H5e6bf4fe658240dfa894b07cde542330H.jpg?v=1692738011,kg,,27.92,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/He5b28ae5bde34651b877dd0c6f00665cR.jpg?v=1692738012,7,,,,,,,,,,,,,,,,,,,,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H231466d4bfdc4290aa59fbf78a9fa137U.jpg?v=1692738012,8,,,,,,,,,,,,,,,,,,,,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/He1231030ad944ff29d1d15272d076f4dv.jpg?v=1692738012,9,,,,,,,,,,,,,,,,,,,,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H0347052e5d2543bfb000645358e9bf34O.jpg?v=1692738012,10,,,,,,,,,,,,,,,,,,,,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Hd1cb7a9dd9ae4d89be8be4efecba6a7dd.jpg?v=1692738012,11,,,,,,,,,,,,,,,,,,,,,,,,
cortador-de-unha-com-coletor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H6bc50a70a2d042068d0d85bff3dde04ca.jpg?v=1692738012,12,,,,,,,,,,,,,,,,,,,,,,,,
copo-termico,Copo Térmico - 473ml,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/copotermicoCopiadePAGINADEVENDAS_73902c54-0088-4dfe-8d1c-df8f70496f68.png?v=1690397480"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/copotermicoCopiadePAGINADEVENDAS_73902c54-0088-4dfe-8d1c-df8f70496f68.png?v=1690397480"">",Loja A-Design,,"","",true,Tamanho,401-500ml,Cor,Preto,,,26:200007963;14:193,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/COPO.png?v=1692738000,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Scbb144b8710441b882b2b1c5c47d10a0D.jpg?v=1692738000,kg,,61.44,true,true,,,active
copo-termico,,,,,,,,,401-500ml,,Branco,,,26:200007963;14:29,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S04c39b078e134dadbe64353c72fceebfq.jpg?v=1692738000,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7f199784fb894d6daab886c6750f0535b.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Vermelho vinho,,,26:200007963;14:365458,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sfc1115f8d5dd417a83d8bd40ac6af5bel.jpg?v=1692738000,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S2365fe47d58147c9a1c7952ce4b4d828E.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Laranja,,,26:200007963;14:350852,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sd8c65e71aa2c4a99b6a418bd7ee58301f.jpg?v=1692738000,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S3d8a12288dee4209892c1d9811215eafZ.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Borgonha,,,26:200007963;14:200002984,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Scbb144b8710441b882b2b1c5c47d10a0D.jpg?v=1692738000,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sbe4bc160414845bdbea35694ea8dfe68R.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Azul céu,,,26:200007963;14:1254,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S2365fe47d58147c9a1c7952ce4b4d828E.jpg?v=1692738000,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sd8c65e71aa2c4a99b6a418bd7ee58301f.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Azul profundo,,,26:200007963;14:200004870,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S77557884f1154689adb60f763f1a12dbH.jpg?v=1692738000,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S77557884f1154689adb60f763f1a12dbH.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,401-500ml,,Verde escuro,,,26:200007963;14:200004889,0.0,shopify,continue,dsers-fulfillment-service,132.38,12.96,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sbe4bc160414845bdbea35694ea8dfe68R.jpg?v=1692738000,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sfc1115f8d5dd417a83d8bd40ac6af5bel.jpg?v=1692738000,kg,,61.44,,,,,
copo-termico,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S3d8a12288dee4209892c1d9811215eafZ.jpg?v=1692738000,9,,,,,,,,,,,,,,,,,,,,,,,,
copo-termico,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7f199784fb894d6daab886c6750f0535b.jpg?v=1692738000,10,,,,,,,,,,,,,,,,,,,,,,,,
copo-termico,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S409567a473fb4cf3998941e61a56f73dv.jpg?v=1692738000,11,,,,,,,,,,,,,,,,,,,,,,,,
copo-termico,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S2b74f9990854468a824e82c10abac732e.jpg?v=1692738000,12,,,,,,,,,,,,,,,,,,,,,,,,
caneta-magnetica-detector-de-carros-batidos,Caneta Magnética detector de Carros Batidos,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/CanetamagneticadetectoradebatidadecarroPAGINADEVENDAS.png?v=1690399383"">",Loja A-Design,,"","",true,Cor,Preto,,,,,200007763:201336100#China;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,81.97,2.94,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S3a3d3d20ea2344528d3905f6f536b247O.jpg?v=1692737989,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S3a3d3d20ea2344528d3905f6f536b247O.jpg?v=1692737989,kg,,13.89,true,true,,,active
caneta-magnetica-detector-de-carros-batidos,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/02_4554cea3-87b8-4332-b89b-9bc0b09757f3.png?v=1692737989,2,,,,,,,,,,,,,,,,,,,,,,,,
caneta-magnetica-detector-de-carros-batidos,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/01_2a3be9d1-f74b-48e6-a79b-a51902472439.png?v=1692737989,3,,,,,,,,,,,,,,,,,,,,,,,,
caneta-magnetica-detector-de-carros-batidos,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/03_6c99955e-3655-4f41-a79a-a21abfd958b3.png?v=1692737989,4,,,,,,,,,,,,,,,,,,,,,,,,
caneta-magnetica-detector-de-carros-batidos,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/04.png?v=1692737989,5,,,,,,,,,,,,,,,,,,,,,,,,
caneta-magnetica-detector-de-carros-batidos,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sd09dd58f178147e8a1f6b0e3f3a2ff35H.jpg?v=1692737989,6,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,Caixa de Armazenamento de Roupas,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/CaixadearmazenamentoPAGINADEVENDAS.png?v=1690402856"">",Loja A-Design,,"","",true,Title,Default Title,,,,,14:691#grey,0.0,shopify,continue,dsers-fulfillment-service,39.97,5.98,true,false,"",https://cdn.shopify.com/s/files/1/0754/9789/8261/products/05_fb2fe69e-2858-4dd4-8939-d26d23dc4326.png?v=1692737983,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sb6651c20632f45dcbd685b90ddeb8203k.jpg?v=1692737983,kg,,28.27,true,true,,,active
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S38168412ca85475bb349377ee8b96d53p.jpg?v=1692737983,2,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/04_2c985f5a-b819-421d-94c7-06cf6fcc13e4.png?v=1692737983,3,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/02_3774ed8d-a0fd-4789-acfb-670045a42984.png?v=1692737983,4,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/03_4b8dbbf2-7c21-4062-9b7f-cb232b95a204.png?v=1692737983,5,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/01_75068e39-5c4c-4f42-8b7c-ce3cfddadabd.png?v=1692737983,6,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sb6651c20632f45dcbd685b90ddeb8203k.jpg?v=1692737983,7,,,,,,,,,,,,,,,,,,,,,,,,
caixa-de-armazenamento-de-roupas,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sfbaeef22eca7485faf5660751b8c99c5O.jpg?v=1692737983,8,,,,,,,,,,,,,,,,,,,,,,,,
cabide-dobravel-para-viagem,Cabide Dobrável para Viagem,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/cabidedobravelPAGINADEVENDAS.png?v=1690397676"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/cabidedobravelPAGINADEVENDAS.png?v=1690397676"">",Loja A-Design,,"","",true,Cor,Bege,,,,,14:200005536#Deige,0.0,shopify,continue,dsers-fulfillment-service,48.52,0.65,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S063743f637564c9281c61dc0dea7767dj.jpg?v=1692737974,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7a0ea632f9934dd0886c2863dd80f469G.jpg?v=1692737974,kg,,3.08,true,true,,,active
cabide-dobravel-para-viagem,,,,,,,,,Rosa,,,,,14:100013775#Pink,0.0,shopify,continue,dsers-fulfillment-service,48.52,0.65,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S77c47859dacf408da4201334df1e3eb8a.jpg?v=1692737974,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S8f1f0f5211f64bf9ba228372e7a83e46C.jpg?v=1692737974,kg,,3.08,,,,,
cabide-dobravel-para-viagem,,,,,,,,,Azul,,,,,14:365016#Blue,0.0,shopify,continue,dsers-fulfillment-service,48.52,0.65,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sdf9cba5990484d0aa66c3da4966f56ab4.jpg?v=1692737974,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sadcc3c719cc04f0590f1a590ddad259fm.jpg?v=1692737974,kg,,3.08,,,,,
cabide-dobravel-para-viagem,,,,,,,,,Verde,,,,,14:100013777#Green,0.0,shopify,continue,dsers-fulfillment-service,48.52,0.65,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7a0ea632f9934dd0886c2863dd80f469G.jpg?v=1692737974,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S0508694b33c246ebb0349cf3735b9291I.jpg?v=1692737974,kg,,3.08,,,,,
cabide-dobravel-para-viagem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S0508694b33c246ebb0349cf3735b9291I.jpg?v=1692737974,5,,,,,,,,,,,,,,,,,,,,,,,,
cabide-dobravel-para-viagem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S8f1f0f5211f64bf9ba228372e7a83e46C.jpg?v=1692737974,6,,,,,,,,,,,,,,,,,,,,,,,,
cabide-dobravel-para-viagem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sadcc3c719cc04f0590f1a590ddad259fm.jpg?v=1692737974,7,,,,,,,,,,,,,,,,,,,,,,,,
cabide-dobravel-para-viagem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S2d80e158e7d14e978bbbeef095aba2f66.jpg?v=1692737974,8,,,,,,,,,,,,,,,,,,,,,,,,
cabide-dobravel-para-viagem,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sab1bb623301249f1be463a36f93d03abP.jpg?v=1692737974,9,,,,,,,,,,,,,,,,,,,,,,,,
adesivo-impermeavel-para-retrovisor,Adesivo Impermeável para Retrovisor,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/AdesivoimpermeavelcarroPAGINADEVENDAS.png?v=1690398270"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/AdesivoimpermeavelcarroPAGINADEVENDAS.png?v=1690398270"">",Loja A-Design,,"","",true,Tamanho,95x95mm,,,,,200000182:193#95x95mm,0.0,shopify,continue,dsers-fulfillment-service,54.65,0.78,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Ha05eeb637d4b493b90dc10f573ba0ee4X.jpg?v=1692737965,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Ha96eb20e7a2c46c2a255e3ac1dca96e3I.jpg?v=1692737965,kg,,3.69,true,true,,,active
adesivo-impermeavel-para-retrovisor,,,,,,,,,100x150mm,,,,,200000182:29#100x150mm,0.0,shopify,continue,dsers-fulfillment-service,57.65,0.81,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Hc7af93027583413a8a5f15fb3ddcbe5eW.jpg?v=1692737965,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H98f3a54054874e1287dca609428f8932C.jpg?v=1692737965,kg,,3.83,,,,,
adesivo-impermeavel-para-retrovisor,,,,,,,,,95x135mm,,,,,200000182:691#95x135mm,0.0,shopify,continue,dsers-fulfillment-service,59.65,0.79,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Habc451ff893d4d96945839d87ebe1f24r.jpg?v=1692737965,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Hb590c82acd7c413d91db58335f2e73aa0.jpg?v=1692737965,kg,,3.73,,,,,
adesivo-impermeavel-para-retrovisor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Ha96eb20e7a2c46c2a255e3ac1dca96e3I.jpg?v=1692737965,4,,,,,,,,,,,,,,,,,,,,,,,,
adesivo-impermeavel-para-retrovisor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Hb590c82acd7c413d91db58335f2e73aa0.jpg?v=1692737965,5,,,,,,,,,,,,,,,,,,,,,,,,
adesivo-impermeavel-para-retrovisor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/H98f3a54054874e1287dca609428f8932C.jpg?v=1692737965,6,,,,,,,,,,,,,,,,,,,,,,,,
abridor-de-vinho-por-pressao,Abridor de Vinho por Pressão,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/AbridordevinhoPAGINADEVENDAS.png?v=1690398393"">",Loja A-Design,,"","",true,Title,Default Title,,,,,14:193#as show,0.0,shopify,continue,dsers-fulfillment-service,60.28,129.97,true,false,"",https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Se87e1de32bcb458d97718c0fbbfbcb41y.jpg?v=1692737960,1,|14:193#as show,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Se87e1de32bcb458d97718c0fbbfbcb41y.jpg?v=1692737960,kg,,3.83,true,true,,,active
abridor-de-vinho-por-pressao,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sc50c692f75fd4cef99641790a96d36f44.jpg?v=1692737960,2,,,,,,,,,,,,,,,,,,,,,,,,
abridor-de-vinho-por-pressao,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sbcf04b72ee13429f8dadd05a7fd406750.jpg?v=1692737960,3,,,,,,,,,,,,,,,,,,,,,,,,
abridor-de-vinho-por-pressao,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S9e651f091cb04dd692d3a9e1b4236475Z.jpg?v=1692737960,4,,,,,,,,,,,,,,,,,,,,,,,,
abridor-de-vinho-por-pressao,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7bbc0d543baa4a57a134fbdbe623587a9.jpg?v=1692737960,5,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,Maquina de Fazer Tererê KIDS,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/MaquinaparatererePAGINADEVENDAS.png?v=1692737578"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/MaquinaparatererePAGINADEVENDAS.png?v=1692737578"">",Loja A-Design,,"","",true,Tipo,A,,,,,14:200002984#A with box,0.0,shopify,continue,dsers-fulfillment-service,15.95,15.95,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0fffb4a6100c4ccfbe636882a9d4eab1I.jpg?v=1692737610,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd301f33169a146c7b5258e37a12c141aW.jpg?v=1692737610,kg,,78.74,true,true,,,active
maquina-de-fazer-terere-kids,,,,,,,,,B,,,,,14:200000195#B with box,0.0,shopify,continue,dsers-fulfillment-service,22.20,22.20,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S4cfd4b49c50540ac877e2e553ffe9f25l.jpg?v=1692737610,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S30907cf90384494e810916988e58f491x.jpg?v=1692737610,kg,,109.60,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,C,,,,,14:350852#C with box,0.0,shopify,continue,dsers-fulfillment-service,22.55,22.55,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S30907cf90384494e810916988e58f491x.jpg?v=1692737610,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S094666292cbf498d9508efbef5a5e8beo.jpg?v=1692737610,kg,,111.33,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S094666292cbf498d9508efbef5a5e8beo.jpg?v=1692737610,4,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd301f33169a146c7b5258e37a12c141aW.jpg?v=1692737610,5,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Se80b8eb510f74f49b597b41af9336425T.jpg?v=1692737610,6,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Se2cf57eac2e740c7af580f6aaab34a4fD.jpg?v=1692737135,7,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S1d75298e1e2548bd97759990492c1193h.jpg?v=1692737136,8,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sfa76835b3225483d84f3be85b6669fb6h.jpg?v=1692737137,9,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa315bb242a25434383d984b80d74b582e.jpg?v=1692737139,10,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0c6e86e1f85e410e88cd409fe151eb5cH.jpg?v=1692737140,11,,,,,,,,,,,,,,,,,,,,,,,,
maquina-de-fazer-terere-kids,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9ec89031deae4f4c80b1a1852be77da7P.jpg?v=1692737142,12,,,,,,,,,,,,,,,,,,,,,,,,
escorredor-para-panela,Escorredor para Panela,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/EscorredorparapanelaPAGINADEVENDAS.png?v=1692737552"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/EscorredorparapanelaPAGINADEVENDAS.png?v=1692737552"">",Loja A-Design,,"","",true,Cor,D,,,,,14:193#D,0.0,shopify,continue,dsers-fulfillment-service,4.23,4.23,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sa2ab34962b0247b48f451914f85814c5H.jpg?v=1692737125,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3e2e949cba1447e385b813abb06450eeI.jpg?v=1692737129,kg,,20.88,true,true,,,active
escorredor-para-panela,,,,,,,,,A,,,,,14:175#A,0.0,shopify,continue,dsers-fulfillment-service,4.23,4.23,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scf4d90ad7ac7473193516e86f5dff536B.jpg?v=1692737126,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sdf13636642074a6e822aa14b5d1fbc569.jpg?v=1692737132,kg,,20.88,,,,,
escorredor-para-panela,,,,,,,,,B,,,,,14:10#B,0.0,shopify,continue,dsers-fulfillment-service,4.23,4.23,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa5e2f102740a45238ea660db0acda89fZ.jpg?v=1692737128,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa5e2f102740a45238ea660db0acda89fZ.jpg?v=1692737128,kg,,20.88,,,,,
escorredor-para-panela,,,,,,,,,C,,,,,14:1254#C,0.0,shopify,continue,dsers-fulfillment-service,4.23,4.23,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3e2e949cba1447e385b813abb06450eeI.jpg?v=1692737129,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sf9cef6f8f59545568c0c80c524c997f4i.jpg?v=1692737134,kg,,20.88,,,,,
escorredor-para-panela,,,,,,,,,E,,,,,14:200006152#E,0.0,shopify,continue,dsers-fulfillment-service,4.23,4.23,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sdf13636642074a6e822aa14b5d1fbc569.jpg?v=1692737132,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scf4d90ad7ac7473193516e86f5dff536B.jpg?v=1692737126,kg,,20.88,,,,,
escorredor-para-panela,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sf9cef6f8f59545568c0c80c524c997f4i.jpg?v=1692737134,6,,,,,,,,,,,,,,,,,,,,,,,,
escorredor-para-panela,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3b6a13551c1f43049ba2a275aa453cf9H.jpg?v=1692737136,7,,,,,,,,,,,,,,,,,,,,,,,,
escorredor-para-panela,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc9c4cc670abe474db9fb41c60ae48b9av.jpg?v=1692737139,8,,,,,,,,,,,,,,,,,,,,,,,,
